,Date,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC. ,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC,Date,S&P 500,Date,Algo 1,Algo 2
269,2016-03-17,0.0017941579238094,-0.0087410397768539,0.0032324167457926,-0.0038166665168318,2013-10-29,0.0055842143793520815,2015-06-22,-0.0021422810120427,0.0057579182190196
270,2016-03-18,0.002126587335621,0.0006540950574358,-0.0042155221493509,0.0083787158465937,2013-10-30,-0.004875984085329743,2015-06-23,0.00305399892676,0.0019697060403537
271,2016-03-21,0.0013711069970732,0.0074690011062026,-0.0071107401220891,0.0042219002883632,2013-10-31,-0.0038393702752210768,2015-06-24,0.0037897129328542,-0.0072859850546111
272,2016-03-22,-0.0045257249830844,0.0059039674618472,-0.0019204501317549,-0.0031692610055741,2013-11-01,0.0029034351623078436,2015-06-25,-0.0075975892915687,-4.783725622578668e-05
273,2016-03-23,-0.0099905185286363,-0.0058288935271343,0.0011381842140905,-0.0105144275822535,2013-11-04,0.003570536545491665,2015-06-26,0.0033622753534051,-0.0027042172871815
274,2016-03-24,-0.0002867120746384,0.0002190992102995,-0.0044815401041614,-0.0044591734793774,2013-11-05,-0.0028055409433631606,2015-06-29,0.0009025374031284,-0.0237357616344671
275,2016-03-28,-0.0030643094142626,-0.0047069051820315,0.0116172812878472,-0.0003647950644013,2013-11-06,0.004265529192215345,2015-06-30,0.0025243842309771,0.007394596874308
276,2016-03-29,0.0089854059025304,0.0111244672005836,0.0129168495684941,0.0188963086329845,2013-11-07,-0.013182791204694677,2015-07-01,-0.0078468825632183,0.0027241895927337
277,2016-03-30,0.0028208280372634,-0.0016692640623439,0.002588124374719,0.0083596071746214,2013-11-08,0.013427582062215393,2015-07-02,-0.0020046582839906,-0.0051723465905968
278,2016-03-31,-0.0009249940641816,-0.0035104499725077,-0.0024395571904852,-0.0017085856077998,2013-11-11,0.000722914701713151,2015-07-06,-0.0146383225833803,-0.0049580218925801
279,2016-04-01,0.0032753796340228,0.0070240106993417,0.0055270450652691,0.0133112620009128,2013-11-12,-0.0023703503039127494,2015-07-07,-0.0046108451026655,-0.0025190735887469
280,2016-04-04,-0.0035743201681843,0.0029676783852279,-0.0035137146275007,-0.0053766198621183,2013-11-13,0.008095310829387525,2015-07-08,-0.0138534862145333,-0.0155281315576059
281,2016-04-05,-0.0096679090706222,-0.0226891028913349,-0.0104605700832187,-0.004369920589068,2013-11-14,0.0048372615039280475,2015-07-09,0.0140903828845182,0.0036235786214499
282,2016-04-06,0.0088194010238693,0.018039443537513,0.0058959462895702,0.0065832216730499,2013-11-15,0.004222001317979451,2015-07-10,0.0033620882017883,0.0143813804144262
283,2016-04-07,-0.0094016955151445,-0.0042485912664854,-0.0115616013583498,-0.0071129921752165,2013-11-18,-0.003698183719093806,2015-07-13,0.0042153441428367,0.0085753102766452
284,2016-04-08,0.0039015748529407,-0.0053147526344206,0.0095909601821626,0.002217607955216,2013-11-19,-0.0020429465317355344,2015-07-14,0.0054651310834491,0.0030583525266274
285,2016-04-11,-0.0058310294355274,-0.0096833728857241,-0.0054307505509902,0.0037147798596868,2013-11-20,-0.003635611090291757,2015-07-15,-0.0094679964783418,-0.0041879506008923
286,2016-04-12,0.0060132596863293,-0.003576112260376,0.0067844129883101,0.0238291517447228,2013-11-21,0.008128575197741128,2015-07-16,-0.0079253729271855,0.0072723017861726
287,2016-04-13,0.0122894139063662,0.0055965722465818,-0.0043224926879166,0.02753213298858,2013-11-22,0.00496143887295708,2015-07-17,-0.0091701758389532,-0.0013518308764085
288,2016-04-14,0.0006064950505386,-0.0022040669420415,-0.0020966532868552,0.0005654676295347,2013-11-25,-0.0012633258715840645,2015-07-20,-0.0132429079130205,-0.0062275520363181
289,2016-04-15,-0.0023700257199799,-0.0010452792883982,0.0071549136991237,0.0071604573980954,2013-11-26,0.00014979361768219235,2015-07-21,6.897566179547843e-05,-0.0041918382496518
290,2016-04-18,0.0070668152338122,0.0057727999477481,0.0046081013168981,-0.0086398018636114,2013-11-27,0.0024850922202190873,2015-07-22,-0.0111065996914104,0.0011765765529025
291,2016-04-19,0.0039199279380366,0.0091155078671414,0.0019127462804882,-0.0365152605973077,2013-11-29,-0.000785732861893651,2015-07-23,-0.0009967990600946,-0.0074805528497624
292,2016-04-20,0.0025635239384957,0.0009609803524435,-0.0027804284511133,0.0063174371486585,2013-12-02,-0.0027190014453346567,2015-07-24,0.0028234445898436,-0.0117615617087076
293,2016-04-21,-0.0005453620729092,0.0060348944519845,-0.0124767948434966,-0.0085076443438303,2013-12-03,-0.0031928480204341803,2015-07-27,-0.0045807123233966,-0.0101657278850766
294,2016-04-22,0.0051609595976125,0.0008921607288487,0.0114910165354116,-0.0015034785444615,2013-12-04,-0.001303512241316973,2015-07-28,0.0105670337610266,0.0063454818210594
295,2016-04-25,-0.0106368748023114,-0.0170473924525014,0.0050784564602568,-0.0141885579861633,2013-12-05,-0.004339556338931572,2015-07-29,0.0119917367646337,0.0037214281844194
296,2016-04-26,0.0026144421373812,-0.0037828522464415,0.0013611276676075,-0.0165569125757831,2013-12-06,0.011237906365719308,2015-07-30,-0.0022629505255006,0.0029343519375407
297,2016-04-27,0.0016943559371289,0.000656805489585,0.0045521515844038,0.0029095078903884,2013-12-09,0.001817083912713402,2015-07-31,-0.0030184678757305,0.0035677123049505
298,2016-04-28,-0.0051151664616961,-0.0099955483958653,-0.0079459561645265,0.000282030752396,2013-12-10,-0.0031796590299552063,2015-08-03,-0.0096124722698902,-0.00572834550996
299,2016-04-29,-0.0090584297479013,-0.0068563523817485,-0.0058409482147941,-0.001041071589973,2013-12-11,-0.011316861013413781,2015-08-04,-0.002919740836584,-0.0002841130242365
300,2016-05-02,0.0042269001014076,0.0015840666111854,0.0140110387722531,0.0027505691452722,2013-12-12,-0.0037705782675540034,2015-08-05,-0.0037093677628454,0.0013627377435395
301,2016-05-03,-0.008875532577072,0.0014204066898175,-0.0103835819708408,-0.0197092724073383,2013-12-13,-0.0001013798929879739,2015-08-06,0.0105917365224123,-0.0120112253488114
302,2016-05-04,-0.0070719083120668,-0.0091521560500601,0.0092030884547487,-0.0089688601845945,2013-12-16,0.006319987382556347,2015-08-07,-0.0003742792497782,0.013425255678659
303,2016-05-05,0.0014953551656669,-0.0052768598862377,0.0257597881501214,0.0003010955318742,2013-12-17,-0.0031009661132691546,2015-08-10,0.0070616009742603,0.0107735753254248
304,2016-05-06,-0.0075155384712211,-0.0237919331095118,0.008882507533384,-0.001711412318632,2013-12-18,0.01664795058955648,2015-08-11,-0.0119181140289646,-0.0031265295005528
305,2016-05-09,-0.0002406718407468,0.0162523869932198,0.0024315559580927,-0.0162065675270937,2013-12-19,-0.0005799022450502234,2015-08-12,0.0030255267078849,0.0024370018077077
306,2016-05-10,0.0099930027624854,0.0101163315103958,0.0186116892704542,0.0149613642005954,2013-12-20,0.004818744473916947,2015-08-13,-0.0034472367830541,-0.0047320437124879
307,2016-05-11,-0.0079777545388469,-0.010886469607212,-0.0100066913898616,-0.0198010611821548,2013-12-23,0.005318095824717428,2015-08-14,-0.0050433460444753,0.0017747140964199
308,2016-05-12,-0.006354440373992,-0.0092444666974026,0.0080242369596088,-0.0193941841386167,2013-12-24,0.0029157708740199517,2015-08-17,0.0009457405771867,0.0033876843981401
309,2016-05-13,0.0,0.0,0.0,0.0,2013-12-26,0.004745489058102237,2015-08-18,-0.0059186066350319,-0.0037756883543136
310,2016-05-16,0.0040437955898013,0.0074463283106569,0.0083511875231558,0.0100138478821081,2013-12-27,-0.0003365870077414179,2015-08-19,-0.0151951137379905,0.0024005654390368
311,2016-05-17,-0.0048032493804274,0.0067035953976846,-0.0325919190094909,0.0001187843802021,2013-12-30,-0.00017921146953414624,2015-08-20,-0.0140214497537477,-0.0188803903858389
312,2016-05-18,0.0012941696732378,0.004220690282257,-0.0067607928612812,0.0145747177269088,2013-12-31,0.003959653896918658,2015-08-21,0.0034304570172444,-0.0153383809249042
313,2016-05-19,-0.0079584965926841,-0.0086794750856414,0.0145430468681648,-0.0084995529829926,2014-01-02,-0.008861910017529007,2015-08-24,0.0015105490226159,-0.0369370225650012
314,2016-05-20,0.0069235899108837,0.0117740386153855,-0.0032945982286917,0.01855044461239,2014-01-03,-0.000332973067391662,2015-08-25,0.0101679998701381,-0.0010844410037497
315,2016-05-23,0.0029973933637956,-0.0054524268344886,0.0018445699053561,0.0028592345417592,2014-01-06,-0.0025117807979817552,2015-08-26,0.0193707068762799,0.0199086673911123
316,2016-05-24,0.0116720616306273,0.0121971342739539,0.0167723384296589,0.0241712996216068,2014-01-07,0.006081772746432401,2015-08-27,0.0311198638179391,0.0223471214695106
317,2016-05-25,0.00299187349728,0.0016412965178977,0.0069462479993793,0.0007890757388433,2014-01-08,-0.0002122010142120434,2015-08-28,0.017295561784119,0.0128359755475359
318,2016-05-26,0.0026772539518022,0.0049435868943088,-0.0042283611837212,0.0057639665397732,2014-01-09,0.00034830121524476176,2015-08-31,0.0036303395404617,-0.0014873930147613
319,2016-05-27,0.0047781184457027,0.0053900441036092,0.0039675437590334,0.0114332920175679,2014-01-10,0.0023066921273249275,2015-09-01,-0.0058341056865521,-0.0226563750832875
320,2016-05-31,0.0031860473432885,0.0029961588041726,-0.0080465897032104,-0.0004832445682794,2014-01-13,-0.01257619262146037,2015-09-02,0.0072886499038103,0.0113593600853226
321,2016-06-01,0.004003271332037,0.0116540151793627,0.0073206398352221,-0.0061066757805725,2014-01-14,0.010817941952506738,2015-09-03,0.0013828780787285,-0.0016801115355354
322,2016-06-02,0.0110184760730558,0.0099528869978642,0.0082308038711438,0.0015626876749963,2014-01-15,0.005166188114504422,2015-09-04,-0.0084722282948098,-0.0057951454831565
323,2016-06-03,0.0001804814193415,-0.0025030225118967,0.0025530840050584,-0.0154244942866601,2014-01-16,-0.001347125591058096,2015-09-08,0.001223448060151,0.0159723713113408
324,2016-06-06,0.0040543079747281,0.0080380450908081,-0.0007887567939748,0.0099880437587207,2014-01-17,-0.0038951400137603454,2015-09-09,0.0076930149795172,-0.0077350991499108
325,2016-06-07,0.003544630522805,0.0008573270597687,-0.001582170651829,-0.0151051093416478,2014-01-21,0.002773698808941072,2015-09-10,-0.0052180022537554,0.0042623168616086
326,2016-06-08,0.0004612732343738,-0.0002793217162569,0.0040872875343354,-0.0144187018084886,2014-01-22,0.0005748996637378045,2015-09-11,0.0055965807751669,0.0015457629863049
327,2016-06-09,-0.0022289960801384,-0.005656138650897,0.0031322099602422,-0.0013455514946515,2014-01-23,-0.008889563435707792,2015-09-14,0.0035995600748318,-0.0027168015172621
328,2016-06-10,-0.010181080927798,-0.0156015580175585,-0.0054497808250258,-0.0212678122793477,2014-01-24,-0.020875490850223777,2015-09-15,0.0021187365500281,0.0083259600800113
329,2016-06-13,-0.0072346324413081,0.0007045604253688,-0.0055895805719267,-0.0026486082411992,2014-01-27,-0.0048763049561803,2015-09-16,0.0159452888278449,0.0098918158267974
330,2016-06-14,-0.0048245100126597,0.0024656183559006,-0.0007716484435073,-0.0017683049416348,2014-01-28,0.006140685691192083,2015-09-17,-0.0043308643032911,0.0037242600981843
331,2016-06-15,0.0033054501490099,-0.0067201399089633,-0.0007094849785939,-0.0051657045787825,2014-01-29,-0.010209205020920487,2015-09-18,0.0234271658866259,-0.0125999769899877
332,2016-06-16,7.046793639475801e-05,-0.0027268149243893,0.0041430747500768,0.0057370259840108,2014-01-30,0.011267049938000318,2015-09-21,-0.0019229029678795,-0.0002708260577642
333,2016-06-17,-0.0036193268402838,-0.0030061955078314,-0.0044579581083257,-0.0075959791380418,2014-01-31,-0.00646531303819553,2015-09-22,0.0030556908894035,-0.0136791554930769
334,2016-06-20,0.0056087653189269,0.0023505080304537,0.008264936140427,0.0121305973402761,2014-02-03,-0.02283194677407585,2015-09-23,-0.010264263616162,-0.0050405924104465
335,2016-06-21,-0.0002595523919003,-0.0064244754987342,0.0018870964115167,-0.0077102506958668,2014-02-04,0.00764112544420148,2015-09-24,-0.0027787811479072,0.0006934313307193
336,2016-06-22,-0.0023826622022944,-0.001197696750974,-0.0045010015047942,-0.0066599737548451,2014-02-05,-0.0020282588878759444,2015-09-25,-0.0015096362737217,-0.0107609160270235
337,2016-06-23,0.0099023157369013,0.0130681014169646,0.0147580357173735,0.0148847739255901,2014-02-06,0.01243977072914526,2015-09-28,-0.017165252890895,-0.0261661304443257
338,2016-06-24,-0.0308258747302989,-0.027631268055026,-0.0334158762369747,-0.0324378617012693,2014-02-07,0.013301906475022829,2015-09-29,-0.0136916508550988,-0.0072790724873269
339,2016-06-27,-0.0202289184730397,-0.0204173331536262,-0.0077874545611029,-0.0251908312387197,2014-02-10,0.0015692646715117498,2015-09-30,0.0209163838172482,0.0153487509127892
340,2016-06-28,0.0137266718938624,0.0226804808407636,0.0137224363229155,0.0176002732779647,2014-02-11,0.011062094408391898,2015-10-01,0.0092186328651896,-0.0039873658401381
341,2016-06-29,0.0114929265471033,0.0126368238297545,0.0171182855334377,0.0234451455255151,2014-02-12,-0.0002692677565599988,2015-10-02,0.025402419908945,0.0131439459799717
342,2016-06-30,0.0079802725803499,0.0031135664903849,0.0211424780937852,0.0094717976617668,2014-02-13,0.005810054637599871,2015-10-05,0.0263812204189235,0.0192777344469489
343,2016-07-01,0.0013254706211345,0.0047425442144322,-0.0008725274799917,0.0222384141504368,2014-02-14,0.004809189924747104,2015-10-06,-0.0034798941721256,0.0005338456435682
344,2016-07-04,0.0,0.0,0.0,0.0,2014-02-18,0.0011584712530525731,2015-10-07,0.0064180578694699,0.012415636215735
345,2016-07-05,-0.0083270415965148,-0.0056027222460205,0.0007670283239313,-0.0051919460352811,2014-02-19,-0.006524479019535456,2015-10-08,-0.0136540518525213,0.0124466900489032
346,2016-07-06,0.0004672583495399,0.0069142819362777,0.0084841617641089,-0.0154551692973941,2014-02-20,0.006031442241968499,2015-10-09,0.0094675663564107,0.001960737078522
347,2016-07-07,0.0024062648915033,0.0009512751403228,-0.001835804934294,0.0058311562059458,2014-02-21,-0.0019187076715694307,2015-10-12,0.0102309444037959,-0.0018063317385973
348,2016-07-08,0.0144584301910963,0.0101504752328878,0.0087062152802213,0.0138865746245071,2014-02-24,0.006186521443158455,2015-10-13,0.001488354945183,-0.0097751793068304
349,2016-07-11,0.0041852800533572,0.0007232615605246,0.0021431202194477,0.0036355871571298,2014-02-25,-0.0013476870118693807,2015-10-14,-0.0035588522727205,-0.0028342277899963
350,2016-07-12,0.008519447372326,0.0067545257789178,-0.0135821061240066,0.0148135166874265,2014-02-26,2.167880679859735e-05,2015-10-15,-0.0016525751541941,0.0159045718757823
351,2016-07-13,-0.0022385630721882,0.0054246143420391,0.0110634706674968,-0.0048479883006798,2014-02-27,0.004948080383272879,2015-10-16,0.0063593487509062,-0.0037778999933971
352,2016-07-14,0.0056913907645235,0.0025731290105033,-0.0032460450094133,0.0085756639911036,2014-02-28,0.00278273624945391,2015-10-19,0.0098011315796733,-0.0030414761487968
353,2016-07-15,0.0014726394069082,-0.0010517889882857,0.0035374499697062,-0.0044345043569875,2014-03-03,-0.007378525908198652,2015-10-20,-0.0128670419316376,0.0117394896816993
354,2016-07-18,0.0013409662371135,0.0017215404635337,0.0035089338565081,0.0103606048804099,2014-03-04,0.01526767186966671,2015-10-21,-0.0004108772993628,-0.013079035015168
355,2016-07-19,-0.0038331252429038,-0.0046326217161757,-0.001430642857132,-0.041376051026165,2014-03-05,-5.336435581226873e-05,2015-10-22,0.0018050253760957,0.0067452018099946
356,2016-07-20,0.0057347205729922,0.0158265678077493,-0.0049514661435895,0.0162334286434082,2014-03-06,0.0017184239597398676,2015-10-23,4.224250235884773e-05,0.00527816844761
357,2016-07-21,0.0006691838787491,-0.001840805859444,-0.0052731739375391,-0.0145676105179244,2014-03-07,0.0005380841009468007,2015-10-26,-0.0029974063733165,-0.0043459793911798
358,2016-07-22,0.0035166528145533,0.0007985725621775,0.0062184151214244,0.0023391258118905,2014-03-10,-0.00046324891908577914,2015-10-27,-0.0113359129442293,-0.0123636423542769
359,2016-07-25,-0.0004044391986239,4.1974617554840776e-05,0.000778214124613,0.0049378045884107,2014-03-11,-0.0050821182950930854,2015-10-28,0.0117497276997621,0.0199545966005502
360,2016-07-26,0.0017457960158053,-0.0009146663634116,-0.0108352129046903,0.0207489697361744,2014-03-12,0.00030519963804387373,2015-10-29,0.0008979982890238,-0.0071186134722991
361,2016-07-27,-0.00121935301938,0.0098396755842395,-0.0136889203834311,-5.753777644601499e-05,2014-03-13,-0.011701102665667595,2015-10-30,-0.0006294908886394,-0.0022734298003311
362,2016-07-28,-0.0014540775870982,-0.0032706926473761,0.0035918235513332,-0.0006935867360368,2014-03-14,-0.0028217988019539897,2015-11-02,0.0120575630982721,0.0166605039373266
363,2016-07-29,9.093257135872612e-05,-0.0036890501599886,0.0039195678405721,-0.0074511648415825,2014-03-17,0.009613661175473576,2015-11-03,0.0194693397162744,0.0006287133157957
364,2016-08-01,-0.0001780369229453,0.0023517271493482,-0.0054788705817648,0.0173591057774402,2014-03-18,0.007219595121662481,2015-11-04,-0.0045776702004987,-0.0009063068176503
365,2016-08-02,-0.0097069771604367,0.0016804860160013,-0.0087182801785296,-0.0051949362811346,2014-03-19,-0.006131659767659281,2015-11-05,0.000543253467948,-0.0058957867406183
366,2016-08-03,0.0054369834223513,0.0127937289696151,-0.0003650288858225,0.00322362664033,2014-03-20,0.006040510111405606,2015-11-06,-0.0116565731345059,0.0039957342436882
367,2016-08-04,0.0039065957265036,0.0019336562259413,0.005670971582061,0.0010881312491239,2014-03-21,-0.0029326766416846173,2015-11-09,-0.001400874271572,-0.0100645516593876
368,2016-08-05,0.0083325068617068,0.0004854791584174,0.0294479434189924,0.0224207740677324,2014-03-24,-0.004864667938195066,2015-11-10,-0.0013582186917913,-0.0005304764120306
369,2016-08-08,-0.0013400472346902,-0.0049230020290402,-0.0006851240601155,-0.0010500993083547,2014-03-25,0.004403910758893792,2015-11-11,0.0052839693777234,-0.0041885939215905
370,2016-08-09,-0.0068623202225033,0.0107425126538753,0.0078329579608471,0.0026777069668622,2014-03-26,-0.007000353769792356,2015-11-12,0.0027868306142639,-0.016438637789273
371,2016-08-10,0.0,0.0,0.0,0.0,2014-03-27,-0.0019000734119272167,2015-11-13,0.004208395303686,-0.0072610280178833
372,2016-08-11,0.0,0.0,0.0,0.0,2014-03-28,0.004640245749145455,2015-11-16,-0.0014458359587786,0.0027698689934495
373,2016-08-12,0.0,0.0,0.0,0.0,2014-03-31,0.007924117957386345,2015-11-17,-0.0068067557072885,-0.0058145676122567
374,2016-08-15,0.0068728679495775,0.0043310308527519,-0.0029482182664856,0.0124724051897653,2014-04-01,0.007039319781663611,2015-11-18,0.0025728197951761,0.0111986170917063
375,2016-08-16,-0.0023863787252409,-0.0037474115340513,-0.0017646616661537,-0.0075093938091304,2014-04-02,0.002853324281895775,2015-11-19,-0.0027954095830405,-0.0028487622340504
376,2016-08-17,-0.0036319404072523,0.0003863551557596,0.0034165193150861,0.0037131256362084,2014-04-03,-0.0011264477233063896,2015-11-20,-0.0005829106562565,0.0009133306135522
377,2016-08-18,0.001535787824842,0.0025352732977834,0.0035274077181386,-0.0017091867554074,2014-04-04,-0.012537259698110481,2015-11-23,0.0127565077406507,0.0022135018957519
378,2016-08-19,0.0007360054565475,-0.0013770541229649,-0.0008977618729173,0.0012386144706473,2014-04-07,-0.010750151467221358,2015-11-24,0.0410672628017226,0.0075976033710482
379,2016-08-22,0.0011849948970468,-0.0005925724731468,0.0007498471419566,-0.0015224005670007,2014-04-08,0.003750596193036415,2015-11-25,-0.0004180639254807,0.004739927653848
380,2016-08-23,0.0021244033553251,-0.0032039540965463,-0.0034022069084584,0.0023047069072001,2014-04-09,0.010918162379317087,2015-11-27,0.0013867327403234,0.0038097859300278
381,2016-08-24,-0.0054336700206095,-0.0202356134285884,-0.0006839667926484,-0.0073460258113026,2014-04-10,-0.020884743988291765,2015-11-30,-0.004004770617318,-0.0022074195249223
382,2016-08-25,-0.0002512436762761,-0.0076516397342675,-0.0007970586557919,-0.0012346622619042,2014-04-11,-0.009486765443952216,2015-12-01,0.0308320157274607,0.0035987502809064
383,2016-08-26,0.0019217144887477,0.0016694381202235,-0.0068063159543143,0.0025132269730432,2014-04-14,0.008217261757238248,2015-12-02,-0.0018175960516524,-0.0069029354769938
384,2016-08-29,0.0017422929824546,-0.0031766711358378,0.005003346412238,1.799263316804023e-05,2014-04-15,0.006757310404728489,2015-12-03,0.00711368629198,-0.0137028336015888
385,2016-08-30,0.0005390260325901,-0.0012303880149335,-0.0041318713834344,0.003580639197348,2014-04-16,0.01048844805695115,2015-12-04,-0.012095208078075,0.0086067816878858
386,2016-08-31,-0.0002165550292596,-0.0043184563408632,0.0131076268341632,-0.0017951106051279,2014-04-17,0.0013638975251166752,2015-12-07,-0.0138823268538082,-0.0160384651019067
387,2016-09-01,0.0162127946597687,0.0019077047294562,-9.209106165375402e-05,0.0184109823405345,2014-04-21,0.0037751025551653328,2015-12-08,-0.0041972817375637,-0.0044791351583206
388,2016-09-02,0.0029495708833757,-0.0068125660351171,0.0030714700840559,0.0019455045640521,2014-04-22,0.004092120797696275,2015-12-09,0.0096481811342826,-0.0097311197181611
389,2016-09-05,0.0,0.0,0.0,0.0,2014-04-23,-0.0022132957356812977,2015-12-10,0.0027307261550908,0.0003964852069941
390,2016-09-06,0.0047426571320356,0.007226132245369,0.0017195300899539,0.0134658675903747,2014-04-24,0.0017169762022830604,2015-12-11,-0.0175369189330495,-0.0180838920627431
391,2016-09-07,0.0047642732061989,4.696992679997791e-05,0.0011685329050901,0.0033682976941016,2014-04-25,-0.008096411708656825,2015-12-14,-0.0138861893744744,-0.0084249421945605
392,2016-09-08,-0.0059749918911951,0.0020296575399749,-0.0058908836922036,-0.006235844638704,2014-04-28,0.00323602017816893,2015-12-15,0.0091558014391551,0.0103894025586775
393,2016-09-09,-0.0160748553958604,-0.0122605605078862,-0.0324413955352843,-0.0174314619257646,2014-04-29,0.004760809444589897,2015-12-16,0.012167283402119,0.0163632821380287
394,2016-09-12,0.0082983780155292,0.0139705857316752,0.0263823031281211,0.009854599877604,2014-04-30,0.0029920195066894806,2015-12-17,-0.0034202226673965,-0.0078129539027647
395,2016-09-13,-0.0097729977866681,-0.0054964334898439,-0.0058746369958485,-0.0062373641806127,2014-05-01,-0.00014331590541150074,2015-12-18,0.002548551356539,-0.0061635308067215
396,2016-09-14,-0.0014220099596985,0.0034553435085384,-0.0059311028668272,-0.0023854375977685,2014-05-02,-0.0013484243608256063,2015-12-21,0.0006701229507899,0.0076483038398944
397,2016-09-15,0.0052649322953195,0.0044838379887059,0.015107320624571,0.0027745080343268,2014-05-05,0.0018712057582104258,2015-12-22,0.015359403520558,0.0064358662206511
398,2016-09-16,-0.0048220926426406,-0.0006760168150246,-0.0023146911877143,0.0009908758872283,2014-05-06,-0.008988358642938232,2015-12-23,0.0171690121490208,0.0097077517516917
399,2016-09-19,0.0023846442869215,-0.0040460678283613,-0.0165020571622487,-0.0013694961386927,2014-05-07,0.005616473561347535,2015-12-24,0.0023245147256227,0.0019333949920669
400,2016-09-20,-0.0016674064272118,-0.0056734149704157,0.0022587098964819,-7.970400875745298e-06,2014-05-08,-0.001373648314086262,2015-12-28,0.0016254136363869,-0.0090605385678803
401,2016-09-21,0.0122433798479761,0.0071821060523085,0.0095676305991083,0.0147347398397013,2014-05-09,0.0015194894515442314,2015-12-29,0.0040750157422675,0.0081417102051646
402,2016-09-22,0.0096175380769258,0.0103894747271588,0.0113680819318988,0.0083522711244108,2014-05-12,0.009672714109279834,2015-12-30,0.0028796655918082,-0.0101017959905821
403,2016-09-23,-0.000403548437809,0.0018824951860092,-0.0030941610712823,0.0033736666595707,2014-05-13,0.00042179632509942167,2015-12-31,0.0131603381787862,-0.003077364676813
404,2016-09-26,-0.0036444960691104,-0.0123878251120176,-0.0046944282283406,-0.0068183044542381,2014-05-14,-0.0047010461408732995,2016-01-04,-0.000307439395017,-0.0144849574706767
405,2016-09-27,0.0048247317669505,-0.0030978317501881,0.0068334275231975,0.0034783480426863,2014-05-15,-0.009361778737960291,2016-01-05,0.0091597373509335,0.001770008933824
406,2016-09-28,0.0014651110485053,-0.0029405278684691,0.0037852338955186,0.0001229672890294,2014-05-16,0.0037469599379960083,2016-01-06,0.0103455366539969,-0.015502555431422
407,2016-09-29,-0.0075394025018317,-0.0184834733866826,-0.0113762591935215,-0.0104391833737182,2014-05-19,0.0038501272725335323,2016-01-07,-8.051325076453841e-05,-0.0290614363488991
408,2016-09-30,0.0026486663854039,-0.000810541736594,0.0105508225529606,0.0006350972457558,2014-05-20,-0.0065036682598709206,2016-01-08,-0.0068966796127819,-0.0129413773179185
409,2016-10-03,-0.0028032313042881,0.0023581128619274,-0.0050036465247804,-0.0019096670214995,2014-05-21,0.008116059653038521,2016-01-11,-0.0076270891005346,-0.0184506716302887
410,2016-10-04,-0.0017369993009108,-0.0024189366727341,-0.0098566770546265,0.0117775392317618,2014-05-22,0.002362250599831528,2016-01-12,0.0009758667481023,-0.008696938225599
411,2016-10-05,0.0035551423069564,0.0021242774838245,-0.0045840382758775,0.0056111205167048,2014-05-23,0.00424837119350685,2016-01-13,-0.0309511961610509,-0.0282727252299507
412,2016-10-06,-0.0030753832258038,-0.0053449483889775,0.0009302007478397,-0.0029203621914825,2014-05-27,0.005987803402208947,2016-01-14,0.0253400661102417,0.010144760996105
413,2016-10-07,-0.0024947712850694,-0.0035596854414109,-0.0021524293898715,-0.0057869892012096,2014-05-28,-0.0011140691768964928,2016-01-15,-0.0209408714214084,-0.0201102151052379
414,2016-10-10,0.0017947756540892,0.013569325206834,0.0103462114761538,0.0061390560888561,2014-05-29,0.005367110347788806,2016-01-19,-0.0277865650982568,-0.0167350793217594
415,2016-10-11,-0.016339195942284,-0.0097433748379724,-0.0143929158590766,-0.0193419818873994,2014-05-30,0.0018437211918562735,2016-01-20,0.01466116090237,-0.0026428055736103
416,2016-10-12,-0.0033720080370897,-0.0103264820760086,-0.0003449878504279,-0.001957247882263,2014-06-02,0.0007278133886472471,2016-01-21,0.0263585776589102,0.0094161375712338
417,2016-10-13,-0.0043672077818817,0.0033021522472078,-0.0020052335563901,-0.0072311931476397,2014-06-03,-0.0003792266892471696,2016-01-22,0.026711593993812,0.0226335294436672
418,2016-10-14,0.0014887137769725,-0.0112750160913142,0.0133303928809032,0.0048717344632478,2014-06-04,0.00189165592649565,2016-01-25,-0.009831043250409,-0.0142756358214892
419,2016-10-17,-0.0046245521970096,-0.0056252647949485,0.0013692399445015,-0.0020537965529187,2014-06-05,0.006525302404714051,2016-01-26,0.0066323689319618,0.0196086932527507
420,2016-10-18,0.0040677526767409,0.0097528488085933,0.002075954036828,0.0042485203159794,2014-06-06,0.0046277686734073065,2016-01-27,0.004883555331463,-0.0083891874910885
421,2016-10-19,0.0015868522169617,0.0011372214165867,-0.0053151445050586,0.0025217288567336,2014-06-09,0.0009387311227839756,2016-01-28,0.0034730123580145,0.002787869202015
422,2016-10-20,-0.0043126669627056,0.0054278816904882,-0.0027773826740087,-0.0008916076776048,2014-06-10,-0.0002459936349147318,2016-01-29,-0.0013815068553586,0.024831350103651
423,2016-10-21,0.0001679397515628,-0.0051102675514657,-0.0021612759532628,0.0007645315433728,2014-06-11,-0.0035370285884179786,2016-02-01,0.0094052660175133,-0.0010737474457484
424,2016-10-24,0.0027568405165669,-0.0003949722915586,0.0079669844213736,0.0012995198503371,2014-06-12,-0.007088878485922656,2016-02-02,0.0035683965320518,-0.0195191239384757
425,2016-10-25,-0.0048511543748168,0.004397036750009,-0.0059807090585813,-0.005773014566863,2014-06-13,0.0031345363735746368,2016-02-03,-0.0090385154170703,0.012126661258055
